language_id,speaker_id,k_terms,n_labeled_chips,mse_cielab
104,25,3,330,0.17714817109748077
105,1,3,330,0.19046386874974203
105,2,3,330,0.23004136475762688
105,3,3,330,0.24314213878344737
105,4,3,330,0.28876315643557604
105,5,3,330,0.2466486686394967
105,6,4,330,0.25218617618702366
105,7,3,330,0.22195855388598248
105,8,3,330,0.21490859044601052
105,9,4,330,0.2501870465460606
105,10,3,330,0.20879282874198557
105,11,4,330,0.26489043359848485
105,12,4,330,0.2721068157230991
105,13,3,330,0.24023521887913685
105,14,3,330,0.2475333375320974
105,15,4,330,0.24758580170454356
105,16,3,330,0.20387566838679094
105,17,4,330,0.22824282850934663
105,18,4,330,0.20575481154916955
105,19,4,330,0.19883006648017953
105,20,4,330,0.2215431810629367
105,21,4,330,0.23396969291743147
105,22,3,330,0.28929324780254356
105,23,3,330,0.28592949308361926
105,24,3,330,0.2781979176507896
105,25,3,330,0.2513034764297417
105,26,3,330,0.25010862035382975
105,27,3,330,0.2781979176507896
106,1,13,330,0.1366858706650304
106,2,10,330,0.14605471034669767
106,3,12,330,0.11154594369611416
106,4,10,330,0.12150090460180518
106,5,10,330,0.17924120443087815
106,6,11,330,0.12541665726783371
106,7,12,330,0.14973326827978806
106,8,11,330,0.1471903121800692
106,9,12,330,0.12301132787714146
106,10,12,330,0.16005339902910937
106,11,12,330,0.1182043411923863
106,12,11,330,0.11351359813837235
106,13,11,330,0.14111034617211785
106,14,12,330,0.14961263656649565
106,15,10,330,0.165577658960981
106,16,11,330,0.14765271500572197
106,17,11,330,0.13258131715972804
106,18,12,330,0.11839007907187672
106,19,12,330,0.11196507114999912
106,20,12,330,0.13107165371155427
106,21,12,330,0.15008599133809158
106,22,12,330,0.12752466780321126
106,23,12,330,0.13696328216932446
106,24,12,330,0.09159889094001697
106,25,11,330,0.1304055167519249
107,1,7,330,0.1364868917632928
107,2,8,330,0.13019885619788468
107,3,7,330,0.19922543137911938
107,4,6,330,0.19010784470612968
107,5,5,330,0.1681915684812825
107,6,8,330,0.19836190895523056
107,7,6,330,0.20669250121574684
107,8,6,330,0.16577468185973102
107,9,7,330,0.1343501282673028
107,10,5,330,0.19207748472620717
107,11,11,330,0.21489859449663845
107,12,6,330,0.1648117242486974
107,13,6,330,0.1632242418997282
107,14,7,330,0.16980223816792275
107,15,8,330,0.20414773489317906
107,16,6,330,0.1773770235386574
107,17,7,330,0.22717507249054472
107,18,7,330,0.17358337052503384
107,19,6,330,0.16658722619695845
107,20,9,330,0.15328070775459077
107,21,6,330,0.1636059013660498
107,22,5,330,0.15297333780802835
107,23,7,330,0.18217238869213978
107,24,9,330,0.1769880387817509
107,25,7,330,0.18662781169937068
108,1,8,330,0.1705059344242148
108,2,6,330,0.19127896554400511
108,3,7,330,0.18261154230118146
108,4,5,330,0.1603598045163377
108,5,8,330,0.16940014862508487
108,6,7,330,0.15342379428078423
108,7,6,330,0.16220381764338604
108,8,8,330,0.17240130041430424
108,9,7,330,0.17049594252451078
108,10,6,330,0.1754621296478046
108,11,8,330,0.1573312130903141
108,12,8,330,0.16270137209568356
108,13,7,330,0.17784553633610198
108,14,7,330,0.1529276084065204
108,15,8,330,0.16519539452501605
108,16,9,330,0.15139925406747834
108,17,6,330,0.17911149939056298
108,18,8,330,0.1640370435821993
108,19,8,330,0.14608027162810805
108,20,8,330,0.1479065998472707
108,21,9,330,0.1889650585657034
108,22,9,330,0.2225056159417531
108,23,8,330,0.17569620096854238
108,24,7,330,0.225312946493291
108,25,7,330,0.16538941253210418
109,1,5,330,0.15119815186000352
109,2,10,330,0.16115755577427007
109,3,8,330,0.17027572056852233
109,4,8,330,0.165456711282666
109,5,12,330,0.15337477357024676
109,6,10,330,0.19237408289716879
109,7,8,330,0.17560722090780695
109,8,6,330,0.21575808774967137
109,9,5,330,0.16249925161246287
109,10,6,330,0.16615537798468039
109,11,7,330,0.16835842495645273
109,12,7,330,0.17882260756414092
109,13,6,330,0.1327552308688931
109,14,7,330,0.16552626457633768
109,15,7,330,0.19498073441088457
109,16,7,330,0.15322036334464828
109,17,7,330,0.16465861523315256
109,18,7,330,0.1773579566713981
109,19,11,330,0.21331593436028604
109,20,9,330,0.14445347906022257
109,21,8,330,0.20659682242980118
109,22,7,330,0.22432603766160739
109,23,12,330,0.1785718510439936
109,24,10,330,0.1379642411421498
109,25,13,330,0.16668560792402934
110,1,8,330,0.13557908433828111
110,2,8,330,0.12402319780519326
110,3,7,330,0.130414416869791
110,4,7,330,0.19932103189279385
110,5,9,330,0.1342351927404766
110,6,9,330,0.12583004958151317
110,7,7,330,0.15626594075118042
110,8,6,330,0.20407174687564544
110,9,9,330,0.13800532404459648
110,10,7,330,0.14676298270097093
110,11,8,330,0.17656684229910719
110,12,8,330,0.13308114416564013
110,13,8,330,0.13485004557644453
110,14,9,330,0.17161066000088093
110,15,9,330,0.13177195054518825
110,16,8,330,0.1504647301142748
110,17,8,330,0.16181267616628522
110,18,8,330,0.15257045302143932
110,19,7,330,0.15367230960206724
110,20,8,330,0.10871303335393065
110,21,7,330,0.14560644044044477
110,22,8,330,0.11441256212899387
110,23,8,330,0.13883462038362904
110,24,9,330,0.13862235169070908
110,25,7,330,0.13101078460284604
